intensity,lag,fit,low,high
1.6748136526645796,5,-0.18275616286807791,-1.180060230564154,0.8145479048279983
1.7733321028213196,5,-0.09088548259146312,-1.1694398494310823,0.987668884248156
1.8718505529780596,5,0.011070239667309772,-1.206307218751281,1.2284476980859005
1.9703690031347996,5,0.12219418190986184,-1.2897662290742076,1.534154592893931
2.0688874532915396,5,0.241569522137816,-1.4135728493069628,1.8967118935825948
2.1674059034482793,5,0.3682794383527936,-1.5702878228110044,2.3068466995165915
2.2659243536050195,5,0.501407108556418,-1.753265919044678,2.756080136157514
2.3644428037617593,5,0.6400357107503095,-1.9570811901188598,3.2371526116194786
2.4629612539184995,5,0.7832484229360913,-2.1773580678293873,3.74385491370157
2.5614797040752393,5,0.9301284231153846,-2.4104942407387124,4.270751086969481
2.6599981542319795,5,1.0797588892898125,-2.6534266698631717,4.812944448442797
2.7585166043887193,5,1.231222999460996,-2.9034633436711066,5.365909342593099
2.8570350545454595,5,1.3836039316305575,-3.1581688322908397,5.925376695551955
0,6,0,0,0
0.09851845015673998,6,0.9944736269521901,-0.26928300637310065,2.2582302602774806
0.19703690031347995,6,0.8023295704498722,-0.29174834782464554,1.8964074887243898
0.2955553504702199,6,0.34203666723255155,-0.5866845039595451,1.270757838424648
0.3940738006269599,6,0.012227883278403476,-0.9233752240297398,0.9478309905865469
0.4925922507836999,6,-0.20678670820805212,-1.084555960653445,0.6709825442373407
0.5911107009404398,6,-0.345049074959239,-1.1266771581520043,0.43657900823352647
0.6896291510971798,6,-0.43258823172079414,-1.1718077619821092,0.306631298540521
0.7881476012539198,6,-0.49236223758753395,-1.2629568727468063,0.27823239757173845
0.8866660514106598,6,-0.5285694664196183,-1.359080372571532,0.30194143973229526
0.9851845015673998,6,-0.5423321456948877,-1.4286902783383826,0.3440259869486071
1.0837029517241397,6,-0.5347725028911827,-1.4580519006478316,0.3885068948654661
1.1822214018808797,6,-0.5070127654863448,-1.4440434377149685,0.430017906742279
1.2807398520376196,6,-0.4601751609582138,-1.389942335177679,0.4695920132612513
1.3792583021943596,6,-0.395381916784631,-1.3040376164591005,0.5132737828898386
1.4777767523510996,6,-0.31375526044343716,-1.1997346981620876,0.5722241772752131
1.5762952025078396,6,-0.21641741941247256,-1.0956507412819305,0.6628159024569855
1.6748136526645796,6,-0.10449062116957838,-1.0132629164919431,0.8042816741527864
1.7733321028213196,6,0.02090290680740453,-0.9704161845383106,1.0122219981531198
1.8718505529780596,6,0.15864093704063603,-0.9747216478241054,1.2920035219053776
1.9703690031347996,6,0.3076012420522747,-1.0236302287909693,1.6388327128955187
2.0688874532915396,6,0.46666159436448007,-1.109775843312482,2.043099032041442
2.1674059034482793,6,0.6346997664994112,-1.2254279539858233,2.4948274869846454
2.2659243536050195,6,0.8105935309792283,-1.364162517066961,2.985349579025417
2.3644428037617593,6,0.9932206603260887,-1.5209768346438686,3.5074181552960457
2.4629612539184995,6,1.181458927062154,-1.6919618794318978,4.054879733556206
2.5614797040752393,6,1.3741861037095815,-1.8739657799552705,4.622337987374434
2.6599981542319795,6,1.570279962790532,-2.0643446566020094,5.204904582183073
2.7585166043887193,6,1.7686182768271634,-2.260795124730674,5.798031678385001
2.8570350545454595,6,1.968078818341636,-2.461244988221529,6.397402624904801
0,7,0,0,0
0.09851845015673998,7,0.7468416803340345,-0.5819725573771068,2.075655918045176
0.19703690031347995,7,0.55792092666075,-0.59832242546904435,1.7141642787905442
0.2955553504702199,7,0.15867212580913576,-0.8269461993207616,1.1442904509390333
0.3940738006269599,7,-0.13514906419545272,-1.127946665350679,0.8576485369597734
0.4925922507836999,7,-0.337489660696429,-1.2703336028684573,0.5953542814755992
0.5911107009404398,7,-0.4704556789103731,-1.3037671756998825,0.36285581787913634
0.6896291510971798,7,-0.5561438041366471,-1.3456171650431745,0.23332955676988032
0.7881476012539198,7,-0.6115575773704653,-1.4339687543041126,0.21085359956318206
0.8866660514106598,7,-0.6401881109172348,-1.5258741977295833,0.24549797589511357
0.9851845015673998,7,-0.6433107971430054,-1.5887457500985724,0.3021241558125617
1.0837029517241397,7,-0.6222010284138274,-1.6081363584196988,0.3637343015920441
1.1822214018808797,7,-0.5781341970957503,-1.5805278331237387,0.42425943893223805
1.2807398520376196,7,-0.5123856955548238,-1.5089406678423458,0.4841692767326983
1.3792583021943596,7,-0.4262309161570987,-1.4013854847892488,0.5489236524750514
1.4777767523510996,7,-0.3209452512686243,-1.270870974844886,0.6289804723076374
1.5762952025078396,7,-0.19780409325545065,-1.1356273894807083,0.7400192029698069
1.6748136526645796,7,-0.05808283448362783,-1.017371067415878,0.9012053984486224
1.7733321028213196,7,0.0969431326807943,-0.9355709647465034,1.129457230108092
1.8718505529780596,7,0.2659984158717659,-0.900388591221926,1.4323854229654578
1.9703690031347996,7,0.4478076227232368,-0.9111771067213452,1.8067923521678189
2.0688874532915396,7,0.6410953608691574,-0.9611602291545771,2.243350950892892
2.1674059034482793,7,0.8445862379434768,-1.042390146959605,2.7315626228465586
2.2659243536050195,7,1.0570048615801468,-1.1480062348886415,3.262015958048935
2.3644428037617593,7,1.2770758394131154,-1.272616298921521,3.826767977747752
2.4629612539184995,7,1.503523779076335,-1.4120298744217465,4.419077432574417
2.5614797040752393,7,1.7350732882037532,-1.5629107110249278,5.033057287432435
2.6599981542319795,7,1.970448974429322,-1.7225027352879685,5.6634006841466125
2.7585166043887193,7,2.20837544538699,-1.8884408632310934,6.305191754005074
2.8570350545454595,7,2.4475773087107093,-2.058625950113699,6.953780567535118
0,8,0,0,0
0.09851845015673998,8,0.47298201452929844,-0.9832054660824925,1.9291694951410894
0.19703690031347995,8,0.27229895978961827,-1.00498195232981,1.5495798719090463
0.2955553504702199,8,-0.07137636863768804,-1.1691544057979033,1.0264016685225272
0.3940738006269599,8,-0.3273890588902979,-1.4352328855338532,0.7804547677532574
0.4925922507836999,8,-0.5063915416102732,-1.5512859981875708,0.5385029149670243
0.5911107009404398,8,-0.6250077673615893,-1.5628446812940933,0.3128291465709149
0.6896291510971798,8,-0.6998548367295507,-1.5879083750566143,0.18819870159751295
0.7881476012539198,8,-0.7438104891633424,-1.664132386573713,0.17651140824702838
0.8866660514106598,8,-0.7598317063876687,-1.7470615754065215,0.22739816263118395
0.9851845015673998,8,-0.7492486996029804,-1.8020455841573813,0.30354818495142055
1.0837029517241397,8,-0.7133916800097286,-1.812984436444384,0.3862010764249266
1.1822214018808797,8,-0.6535908588083637,-1.7753307338355515,0.4681490162188242
1.2807398520376196,8,-0.5711764471993359,-1.6914474922621692,0.5490945978634973
1.3792583021943596,8,-0.4674786563830967,-1.5687587650146209,0.6338014522484273
1.4777767523510996,8,-0.34382769756009646,-1.4195029838230813,0.7318475887028884
1.5762952025078396,8,-0.20155378193078627,-1.2609162572400099,0.8578086933784375
1.6748136526645796,8,-0.041987120695616165,-1.1141113689200455,1.0301371275288131
1.7733321028213196,8,0.1335420749449624,-0.9996660810175529,1.2667502309074776
1.8718505529780596,8,0.32370359379049934,-0.9309260391705925,1.578333226751591
1.9703690031347996,8,0.5271672246405432,-0.9106274225021631,1.9649618717832495
2.0688874532915396,8,0.7426027562946438,-0.9337421066701412,2.418947619259429
2.1674059034482793,8,0.9686799775523496,-0.9924711671933115,2.929831122298011
2.2659243536050195,8,1.2040686772132116,-1.0793545085553276,3.487491862981751
2.3644428037617593,8,1.4474386440767768,-1.1882479925626699,4.0831252807162235
2.4629612539184995,8,1.697459666942597,-1.3142893988864177,4.709208732771612
2.5614797040752393,8,1.952801534610219,-1.4535990134138095,5.359202082634248
2.6599981542319795,8,2.212134035879194,-1.6029913311969022,6.02725940295529
2.7585166043887193,8,2.47412695954907,-1.7597591722833124,6.708013091381453
2.8570350545454595,8,2.7374500944193976,-1.9215248196288792,7.396425008467674
0,9,0,0,0
0.09851845015673998,9,0.2032478077776977,-1.290742001248962,1.6972376168043573
0.19703690031347995,9,-0.028949345134608118,-1.3460429047551095,1.2881442144858932
0.2955553504702199,9,-0.33324469861720024,-1.4715751641159538,0.8050857668815534
0.3940738006269599,9,-0.5542223581022694,-1.7023223082878962,0.5938775920833574
0.4925922507836999,9,-0.7032891957915508,-1.7849852436671292,0.3784068520840276
0.5911107009404398,9,-0.7959803688567039,-1.7662075447285894,0.1742468070151817
0.6896291510971798,9,-0.847824632009103,-1.7659236815769912,0.07027441755878538
0.7881476012539198,9,-0.8708556763525682,-1.8219202092871278,0.0802088565819914
0.8866660514106598,9,-0.8678345718077799,-1.888369658662067,0.1527005150465074
0.9851845015673998,9,-0.8400018968932257,-1.9293193434964462,0.2493155497099948
1.0837029517241397,9,-0.7885982301273953,-1.927806188643311,0.35060972838852056
1.1822214018808797,9,-0.7148641500287757,-1.8787362807278076,0.44900798067025616
1.2807398520376196,9,-0.6200402351158553,-1.7840652871766753,0.5439848169449649
1.3792583021943596,9,-0.5053670639071227,-1.6508204789373644,0.6400863511231188
1.4777767523510996,9,-0.37208521492106605,-1.490777241118268,0.7466068112761359
1.5762952025078396,9,-0.22143526667617391,-1.320672719345027,0.8778021859926792
1.6748136526645796,9,-0.05465779769093393,-1.1613593418887813,1.0520437465069135
1.7733321028213196,9,0.12700661351616505,-1.0338870626909054,1.2879002897232352
1.8718505529780596,9,0.3223173884266352,-0.9529104465717446,1.5975452234250151
1.9703690031347996,9,0.5300339485219878,-0.9225467172548554,1.982614614298831
2.0688874532915396,9,0.748915715283735,-0.9384355425619993,2.4362669731294693
2.1674059034482793,9,0.9777221101933877,-0.9927244313464341,2.9481686517332095
2.2659243536050195,9,1.2152125547324593,-1.077558361796171,3.5079834712610896
2.3644428037617593,9,1.4601464703824594,-1.1863347882156752,4.106627728980594
2.4629612539184995,9,1.711283278624902,-1.3137776112067148,4.736344168456519
2.5614797040752393,9,1.9673824009412963,-1.4556575811377215,5.390422383020314
2.6599981542319795,9,2.227203258813157,-1.6084948301957738,6.062901347822088
2.7585166043887193,9,2.4895052737219934,-1.7693289195666213,6.748339467010608
2.8570350545454595,9,2.7530478671493186,-1.9355580364051304,7.441653770703768
0,10,0,0,0
0.09851845015673998,10,-0.03200776168105213,-1.4496123286887217,1.3855968053266174
0.19703690031347995,10,-0.3202370030830141,-1.5688137822981614,0.928339776132133
0.2955553504702199,10,-0.6120687466386812,-1.6890603126170762,0.4649228193397139
0.3940738006269599,10,-0.8053792191275042,-1.8863094137455436,0.2755509754905352
0.4925922507836999,10,-0.9179794680822279,-1.9289554568015492,0.0929965206370934
0.5911107009404398,10,-0.9706485119395336,-1.8713510254889507,-0.06994599839011661
0.6896291510971798,10,-0.9841564924849019,-1.8374581359972653,-0.13085484897253863
0.7881476012539198,10,-0.9744278423245455,-1.865157107284956,-0.08369857736413511
0.8866660514106598,10,-0.9445310261544271,-1.9068137037035782,0.0177516513947239
0.9851845015673998,10,-0.8954264328321541,-1.9263095514023982,0.13545668573809
1.0837029517241397,10,-0.828074451215335,-1.9072042752502516,0.25105537281958157
1.1822214018808797,10,-0.7434354701615767,-1.844836605879403,0.3579656655562494
1.2807398520376196,10,-0.6424698785284871,-1.7414279372932482,0.456488180236274
1.3792583021943596,10,-0.526138065173674,-1.6042425933861577,0.5519664630388097
1.4777767523510996,10,-0.3954004189547455,-1.4454473299624226,0.6546464920529316
1.5762952025078396,10,-0.2512173287293084,-1.2824485157750611,0.7800138583164442
1.6748136526645796,10,-0.09454918335497114,-1.1368353852015576,0.9477370184916152
1.7733321028213196,10,0.07364362831065857,-1.0296540264619345,1.1769412830832515
1.8718505529780596,10,0.2524007174099734,-0.9740910914446113,1.478892526264558
1.9703690031347996,10,0.4407616950853652,-0.9719675411452924,1.8534909313160228
2.0688874532915396,10,0.6377661724792266,-1.0171345224567503,2.2926668674152038
2.1674059034482793,10,0.8424537607339492,-1.1009126737103512,2.7858201951782497
2.2659243536050195,10,1.053864070991927,-1.2152423805284793,3.322970522512333
2.3644428037617593,10,1.2710367143955497,-1.353545900719508,3.895619329510607
2.4629612539184995,10,1.4930113020872122,-1.510598438292086,4.4966210424665105
2.5614797040752393,10,1.7188274452093046,-1.6821798145405489,5.119834704959159
2.6599981542319795,10,1.9475247549042212,-1.8647659042581088,5.759815414066551
2.7585166043887193,10,2.1781428423143523,-2.055305855786195,6.4115915404149
2.8570350545454595,10,2.4097213185820925,-2.251071740058997,7.070514377223182
0,11,0,0,0
0.09851845015673998,11,-0.20243151560723482,-1.827623610946414,1.422760579731944
0.19703690031347995,11,-0.5759770290266848,-1.994592913774095,0.8426388557207254
0.2955553504702199,11,-0.8929843952114112,-2.097870788331485,0.3119019979086626
0.3940738006269599,11,-1.0705898992621403,-2.2812695573556265,0.14008975883134567
0.4925922507836999,11,-1.1402592033242709,-2.2807627157668895,2.4430911834794067e-4
0.5911107009404398,11,-1.1362872251538951,-2.1611081132924097,-0.11146633701538056
0.6896291510971798,11,-1.0929537206665456,-2.068258047953421,-0.11764939337967018
0.7881476012539198,11,-1.0362616904656774,-2.05217927067471,-0.02034411025664462
0.8866660514106598,11,-0.9702553884044706,-2.063179815753524,0.12266903894458292
0.9851845015673998,11,-0.8953783512381784,-2.06249065829238,0.2717339558160231
1.0837029517241397,11,-0.8120741157220565,-2.032215121928643,0.40806689048453026
1.1822214018808797,11,-0.7207862186113579,-1.9672471178639022,0.5256746806411864
1.2807398520376196,11,-0.6219581966613373,-1.870204601900475,0.6262882085778002
1.3792583021943596,11,-0.5160335866272485,-1.749477911314903,0.717410738060406
1.4777767523510996,11,-0.40345592526434654,-1.6188956357681843,0.8119837852394911
1.5762952025078396,11,-0.284668749327885,-1.4974858511043312,0.9281483524485612
1.6748136526645796,11,-0.16011559557311839,-1.4073189105715056,1.0870877194252688
1.7733321028213196,11,-0.030240000755300867,-1.3679918754734683,1.3075118739628664
1.8718505529780596,11,0.1045144983703134,-1.3902241068044008,1.5992531035450277
1.9703690031347996,11,0.24370436504846982,-1.4740827670276075,1.9614914971245472
2.0688874532915396,11,0.3868860625239145,-1.6127225828394804,2.3864947078873096
2.1674059034482793,11,0.5336160540413928,-1.7971075013906346,2.8643396094734204
2.2659243536050195,11,0.6834508028456513,-2.0186762272562055,3.3855778329475084
2.3644428037617593,11,0.8359467721814348,-2.2701372439789598,3.942030788341829
2.4629612539184995,11,0.99066042529349,-2.5454165726978406,4.52673742328482
2.5614797040752393,11,1.1471482254265615,-2.839382704604213,5.133679155457336
2.6599981542319795,11,1.3049666358253962,-3.1475807656578656,5.757514037308658
2.7585166043887193,11,1.4636721197347393,-3.46603001970184,6.393374259171319
2.8570350545454595,11,1.622821140399337,-3.7910816103789724,7.036723891177646
0,12,0,0,0
0.09851845015673998,12,-0.27767027576113434,-3.0901565178348336,2.5348159663125647
0.19703690031347995,12,-0.7705824379367052,-3.226978277017704,1.6858134011442933
0.2955553504702199,12,-1.1611275268446701,-3.244316374632507,0.922061320943167
0.3940738006269599,12,-1.3395846558023143,-3.4597936898177206,0.7806243782130922
0.4925922507836999,12,-1.3599252463596452,-3.4024323607423512,0.6825818680230609
